Date,year,month,day,StationID,StationName,StationNameEN,Maximum,Minimum,Mean
2023-08-24,2023,8,24,466920,臺北,TAIPEI,33.9,26.3,29.5
2023-08-25,2023,8,25,466920,臺北,TAIPEI,33.7,26.7,30.2
2023-08-26,2023,8,26,466920,臺北,TAIPEI,34.6,27.7,31.0
2023-08-27,2023,8,27,466920,臺北,TAIPEI,35.0,26.2,29.4
2023-08-28,2023,8,28,466920,臺北,TAIPEI,35.4,26.5,30.1
2023-08-29,2023,8,29,466920,臺北,TAIPEI,35.0,27.2,30.8
2023-08-30,2023,8,30,466920,臺北,TAIPEI,33.4,27.9,30.4
2023-08-31,2023,8,31,466920,臺北,TAIPEI,32.6,27.3,29.4
2023-09-01,2023,9,1,466920,臺北,TAIPEI,33.5,26.3,28.9
2023-09-02,2023,9,2,466920,臺北,TAIPEI,31.8,26.3,28.7
2023-09-03,2023,9,3,466920,臺北,TAIPEI,29.1,26.9,27.9
2023-09-04,2023,9,4,466920,臺北,TAIPEI,30.1,27.0,28.3
2023-09-05,2023,9,5,466920,臺北,TAIPEI,33.4,27.7,29.8
2023-09-06,2023,9,6,466920,臺北,TAIPEI,32.3,24.2,27.7
2023-09-07,2023,9,7,466920,臺北,TAIPEI,29.6,24.5,27.3
2023-09-08,2023,9,8,466920,臺北,TAIPEI,28.7,24.9,27.1
2023-09-09,2023,9,9,466920,臺北,TAIPEI,32.3,23.7,27.5
2023-09-10,2023,9,10,466920,臺北,TAIPEI,32.5,23.1,27.6
2023-09-11,2023,9,11,466920,臺北,TAIPEI,33.1,23.5,28.2
2023-09-12,2023,9,12,466920,臺北,TAIPEI,33.9,24.9,28.9
2023-09-13,2023,9,13,466920,臺北,TAIPEI,34.6,26.0,29.2
2023-09-14,2023,9,14,466920,臺北,TAIPEI,34.2,25.7,29.1
2023-09-15,2023,9,15,466920,臺北,TAIPEI,34.0,26.2,28.9
2023-09-16,2023,9,16,466920,臺北,TAIPEI,34.7,25.9,29.4
2023-09-17,2023,9,17,466920,臺北,TAIPEI,32.6,26.4,29.3
2023-09-18,2023,9,18,466920,臺北,TAIPEI,34.3,26.3,29.2
2023-09-19,2023,9,19,466920,臺北,TAIPEI,34.7,26.1,30.0
2023-09-20,2023,9,20,466920,臺北,TAIPEI,33.5,27.4,30.0
2023-09-21,2023,9,21,466920,臺北,TAIPEI,33.8,27.1,29.7
2023-09-22,2023,9,22,466920,臺北,TAIPEI,34.1,27.8,30.1
2023-09-23,2023,9,23,466920,臺北,TAIPEI,34.2,27.1,30.2
2023-09-24,2023,9,24,466920,臺北,TAIPEI,35.5,28.1,30.6
2023-09-25,2023,9,25,466920,臺北,TAIPEI,33.5,27.6,29.9
2023-09-26,2023,9,26,466920,臺北,TAIPEI,33.7,26.2,29.7
2023-09-27,2023,9,27,466920,臺北,TAIPEI,32.2,25.2,28.5
2023-09-28,2023,9,28,466920,臺北,TAIPEI,33.3,26.0,29.7
2023-09-29,2023,9,29,466920,臺北,TAIPEI,32.2,26.8,29.0
2023-09-30,2023,9,30,466920,臺北,TAIPEI,32.0,27.0,29.0
2023-10-01,2023,10,1,466920,臺北,TAIPEI,31.6,26.1,27.9
2023-10-02,2023,10,2,466920,臺北,TAIPEI,28.4,25.1,26.6
2023-10-03,2023,10,3,466920,臺北,TAIPEI,26.5,23.9,25.2
2023-10-04,2023,10,4,466920,臺北,TAIPEI,27.4,25.4,26.4
2023-10-05,2023,10,5,466920,臺北,TAIPEI,29.5,25.0,26.9
2023-10-06,2023,10,6,466920,臺北,TAIPEI,29.4,26.3,27.5
2023-10-07,2023,10,7,466920,臺北,TAIPEI,31.1,24.9,27.3
2023-10-08,2023,10,8,466920,臺北,TAIPEI,27.5,24.4,25.5
2023-10-09,2023,10,9,466920,臺北,TAIPEI,27.2,24.3,25.2
2023-10-10,2023,10,10,466920,臺北,TAIPEI,26.4,23.3,24.5
2023-10-11,2023,10,11,466920,臺北,TAIPEI,26.8,22.7,24.3
2023-10-12,2023,10,12,466920,臺北,TAIPEI,28.9,23.4,25.5
2023-10-13,2023,10,13,466920,臺北,TAIPEI,28.3,23.8,25.2
2023-10-14,2023,10,14,466920,臺北,TAIPEI,26.0,23.3,24.2
2023-10-15,2023,10,15,466920,臺北,TAIPEI,27.6,22.9,24.4
2023-10-16,2023,10,16,466920,臺北,TAIPEI,28.1,23.5,25.2
2023-10-17,2023,10,17,466920,臺北,TAIPEI,27.9,23.3,25.2
2023-10-18,2023,10,18,466920,臺北,TAIPEI,31.2,24.7,27.4
2023-10-19,2023,10,19,466920,臺北,TAIPEI,32.8,24.2,28.0
2023-10-20,2023,10,20,466920,臺北,TAIPEI,28.6,21.8,25.0
2023-10-21,2023,10,21,466920,臺北,TAIPEI,22.9,21.3,21.9
2023-10-22,2023,10,22,466920,臺北,TAIPEI,25.4,21.9,23.7
2023-10-23,2023,10,23,466920,臺北,TAIPEI,29.4,24.0,25.8
2023-10-24,2023,10,24,466920,臺北,TAIPEI,31.1,23.4,26.5
2023-10-25,2023,10,25,466920,臺北,TAIPEI,30.0,24.4,26.3
2023-10-26,2023,10,26,466920,臺北,TAIPEI,30.6,23.9,26.4
2023-10-27,2023,10,27,466920,臺北,TAIPEI,25.7,22.5,24.0
2023-10-28,2023,10,28,466920,臺北,TAIPEI,23.7,20.1,22.0
2023-10-29,2023,10,29,466920,臺北,TAIPEI,23.9,22.0,22.9
2023-10-30,2023,10,30,466920,臺北,TAIPEI,27.4,22.6,24.2
2023-10-31,2023,10,31,466920,臺北,TAIPEI,26.8,22.0,23.9
2023-11-01,2023,11,1,466920,臺北,TAIPEI,28.5,22.6,25.1
2023-11-02,2023,11,2,466920,臺北,TAIPEI,31.8,23.7,26.7
2023-11-03,2023,11,3,466920,臺北,TAIPEI,31.3,22.4,26.1
2023-11-04,2023,11,4,466920,臺北,TAIPEI,31.8,22.7,26.9
2023-11-05,2023,11,5,466920,臺北,TAIPEI,32.2,23.5,27.0
2023-11-06,2023,11,6,466920,臺北,TAIPEI,32.8,21.9,25.9
2023-11-07,2023,11,7,466920,臺北,TAIPEI,24.9,21.9,23.2
2023-11-08,2023,11,8,466920,臺北,TAIPEI,30.2,22.9,25.8
2023-11-09,2023,11,9,466920,臺北,TAIPEI,31.9,23.1,26.9
2023-11-10,2023,11,10,466920,臺北,TAIPEI,30.3,22.6,25.2
2023-11-11,2023,11,11,466920,臺北,TAIPEI,24.5,21.4,22.4
2023-11-12,2023,11,12,466920,臺北,TAIPEI,22.4,18.8,21.1
2023-11-13,2023,11,13,466920,臺北,TAIPEI,19.1,17.4,18.3
2023-11-14,2023,11,14,466920,臺北,TAIPEI,20.0,18.2,19.2
2023-11-15,2023,11,15,466920,臺北,TAIPEI,23.3,18.9,20.9
2023-11-16,2023,11,16,466920,臺北,TAIPEI,26.2,16.5,20.8
2023-11-17,2023,11,17,466920,臺北,TAIPEI,20.7,13.4,16.8
2023-11-18,2023,11,18,466920,臺北,TAIPEI,20.8,12.4,16.3
2023-11-19,2023,11,19,466920,臺北,TAIPEI,23.5,13.3,18.7
2023-11-20,2023,11,20,466920,臺北,TAIPEI,24.2,18.4,21.0
2023-11-21,2023,11,21,466920,臺北,TAIPEI,26.4,20.5,23.0
2023-11-22,2023,11,22,466920,臺北,TAIPEI,27.9,20.4,23.6
2023-11-23,2023,11,23,466920,臺北,TAIPEI,28.1,18.7,22.5
2023-11-24,2023,11,24,466920,臺北,TAIPEI,21.5,18.9,20.4
2023-11-25,2023,11,25,466920,臺北,TAIPEI,21.7,19.2,20.0
2023-11-26,2023,11,26,466920,臺北,TAIPEI,20.8,18.8,20.1
2023-11-27,2023,11,27,466920,臺北,TAIPEI,24.1,19.6,21.5
2023-11-28,2023,11,28,466920,臺北,TAIPEI,25.4,19.8,22.1
2023-11-29,2023,11,29,466920,臺北,TAIPEI,26.5,21.3,23.5
2023-11-30,2023,11,30,466920,臺北,TAIPEI,22.2,18.4,20.1
2023-12-01,2023,12,1,466920,臺北,TAIPEI,18.5,15.4,16.9
2023-12-02,2023,12,2,466920,臺北,TAIPEI,20.2,15.9,17.7
2023-12-03,2023,12,3,466920,臺北,TAIPEI,20.8,18.5,19.2
2023-12-04,2023,12,4,466920,臺北,TAIPEI,20.6,18.7,19.6
2023-12-05,2023,12,5,466920,臺北,TAIPEI,19.8,18.7,19.2
2023-12-06,2023,12,6,466920,臺北,TAIPEI,19.7,16.7,18.5
2023-12-07,2023,12,7,466920,臺北,TAIPEI,23.4,14.9,19.2
2023-12-08,2023,12,8,466920,臺北,TAIPEI,26.8,17.2,21.3
2023-12-09,2023,12,9,466920,臺北,TAIPEI,27.8,17.9,22.0
2023-12-10,2023,12,10,466920,臺北,TAIPEI,29.6,19.7,24.1
2023-12-11,2023,12,11,466920,臺北,TAIPEI,30.2,21.7,25.6
2023-12-12,2023,12,12,466920,臺北,TAIPEI,25.4,18.3,20.9
2023-12-13,2023,12,13,466920,臺北,TAIPEI,22.9,18.1,20.8
2023-12-14,2023,12,14,466920,臺北,TAIPEI,29.7,19.3,23.8
2023-12-15,2023,12,15,466920,臺北,TAIPEI,28.5,20.4,24.1
2023-12-16,2023,12,16,466920,臺北,TAIPEI,23.2,12.8,16.5
2023-12-17,2023,12,17,466920,臺北,TAIPEI,15.2,12.0,13.6
2023-12-18,2023,12,18,466920,臺北,TAIPEI,23.3,15.1,19.5
2023-12-19,2023,12,19,466920,臺北,TAIPEI,20.3,16.5,18.5
2023-12-20,2023,12,20,466920,臺北,TAIPEI,17.0,14.1,16.0
2023-12-21,2023,12,21,466920,臺北,TAIPEI,14.2,10.0,12.1
2023-12-22,2023,12,22,466920,臺北,TAIPEI,13.5,9.6,11.5
2023-12-23,2023,12,23,466920,臺北,TAIPEI,16.9,12.8,15.0
2023-12-24,2023,12,24,466920,臺北,TAIPEI,15.6,13.8,14.5
2023-12-25,2023,12,25,466920,臺北,TAIPEI,16.8,13.7,14.8
2023-12-26,2023,12,26,466920,臺北,TAIPEI,23.6,15.1,19.1
2023-12-27,2023,12,27,466920,臺北,TAIPEI,24.0,16.9,20.2
2023-12-28,2023,12,28,466920,臺北,TAIPEI,20.6,17.8,19.4
2023-12-29,2023,12,29,466920,臺北,TAIPEI,20.4,19.1,19.7
2023-12-30,2023,12,30,466920,臺北,TAIPEI,24.3,18.1,20.0
2023-12-31,2023,12,31,466920,臺北,TAIPEI,23.9,16.3,18.7
2024-01-01,2024,1,1,466920,臺北,TAIPEI,18.5,16.2,17.3
2024-01-02,2024,1,2,466920,臺北,TAIPEI,24.1,16.0,19.4
2024-01-03,2024,1,3,466920,臺北,TAIPEI,18.3,13.6,15.7
2024-01-04,2024,1,4,466920,臺北,TAIPEI,17.9,13.1,16.3
2024-01-05,2024,1,5,466920,臺北,TAIPEI,22.5,13.9,17.8
2024-01-06,2024,1,6,466920,臺北,TAIPEI,22.8,15.2,18.3
2024-01-07,2024,1,7,466920,臺北,TAIPEI,18.4,17.5,17.9
2024-01-08,2024,1,8,466920,臺北,TAIPEI,21.5,16.8,18.9
2024-01-09,2024,1,9,466920,臺北,TAIPEI,20.6,17.3,18.6
2024-01-10,2024,1,10,466920,臺北,TAIPEI,18.3,12.2,16.2
2024-01-11,2024,1,11,466920,臺北,TAIPEI,18.4,12.4,15.0
2024-01-12,2024,1,12,466920,臺北,TAIPEI,21.9,12.3,16.6
2024-01-13,2024,1,13,466920,臺北,TAIPEI,23.6,13.5,18.4
2024-01-14,2024,1,14,466920,臺北,TAIPEI,25.9,17.6,20.6
2024-01-15,2024,1,15,466920,臺北,TAIPEI,19.7,15.1,16.9
2024-01-16,2024,1,16,466920,臺北,TAIPEI,19.5,15.8,17.4
2024-01-17,2024,1,17,466920,臺北,TAIPEI,24.6,17.9,21.1
2024-01-18,2024,1,18,466920,臺北,TAIPEI,25.7,16.4,20.4
2024-01-19,2024,1,19,466920,臺北,TAIPEI,25.3,17.1,21.1
2024-01-20,2024,1,20,466920,臺北,TAIPEI,23.9,17.5,20.2
2024-01-21,2024,1,21,466920,臺北,TAIPEI,17.6,14.5,15.4
2024-01-22,2024,1,22,466920,臺北,TAIPEI,15.2,9.7,13.5
2024-01-23,2024,1,23,466920,臺北,TAIPEI,10.1,7.4,9.0
2024-01-24,2024,1,24,466920,臺北,TAIPEI,11.9,9.7,10.9
2024-01-25,2024,1,25,466920,臺北,TAIPEI,12.6,10.7,11.7
2024-01-26,2024,1,26,466920,臺北,TAIPEI,14.8,11.4,13.3
2024-01-27,2024,1,27,466920,臺北,TAIPEI,14.5,13.5,14.0
2024-01-28,2024,1,28,466920,臺北,TAIPEI,14.9,12.8,13.7
2024-01-29,2024,1,29,466920,臺北,TAIPEI,24.6,13.7,18.7
2024-01-30,2024,1,30,466920,臺北,TAIPEI,21.6,17.2,18.5
2024-01-31,2024,1,31,466920,臺北,TAIPEI,25.5,17.6,20.9
2024-02-01,2024,2,1,466920,臺北,TAIPEI,29.6,17.2,22.4
2024-02-02,2024,2,2,466920,臺北,TAIPEI,22.5,18.3,20.1
2024-02-03,2024,2,3,466920,臺北,TAIPEI,24.2,18.2,19.9
2024-02-04,2024,2,4,466920,臺北,TAIPEI,23.5,14.8,20.1
2024-02-05,2024,2,5,466920,臺北,TAIPEI,18.4,14.8,16.7
2023-02-05,2023,2,5,466930,竹子湖,ZHUZIHU,17.5,13.9,15.7
2023-02-06,2023,2,6,466930,竹子湖,ZHUZIHU,18.9,12.9,15.1
2023-02-07,2023,2,7,466930,竹子湖,ZHUZIHU,17.9,14.0,15.4
2023-02-08,2023,2,8,466930,竹子湖,ZHUZIHU,18.2,13.8,15.7
2023-02-09,2023,2,9,466930,竹子湖,ZHUZIHU,21.2,14.4,17.0
2023-02-10,2023,2,10,466930,竹子湖,ZHUZIHU,17.9,13.0,15.8
2023-02-11,2023,2,11,466930,竹子湖,ZHUZIHU,21.0,14.7,17.7
2023-02-12,2023,2,12,466930,竹子湖,ZHUZIHU,24.6,16.2,19.2
2023-02-13,2023,2,13,466930,竹子湖,ZHUZIHU,25.1,9.7,17.1
2023-02-14,2023,2,14,466930,竹子湖,ZHUZIHU,9.8,6.3,8.0
2023-02-15,2023,2,15,466930,竹子湖,ZHUZIHU,7.7,5.6,6.6
2023-02-16,2023,2,16,466930,竹子湖,ZHUZIHU,12.3,7.3,10.0
2023-02-17,2023,2,17,466930,竹子湖,ZHUZIHU,20.0,11.5,15.3
2023-02-18,2023,2,18,466930,竹子湖,ZHUZIHU,23.3,13.0,17.2
2023-02-19,2023,2,19,466930,竹子湖,ZHUZIHU,17.7,9.9,13.0
2023-02-20,2023,2,20,466930,竹子湖,ZHUZIHU,11.1,8.1,9.4
2023-02-21,2023,2,21,466930,竹子湖,ZHUZIHU,9.8,7.7,8.7
2023-02-22,2023,2,22,466930,竹子湖,ZHUZIHU,13.5,8.6,11.8
2023-02-23,2023,2,23,466930,竹子湖,ZHUZIHU,16.7,13.3,14.7
2023-02-24,2023,2,24,466930,竹子湖,ZHUZIHU,15.0,9.0,12.0
2023-02-25,2023,2,25,466930,竹子湖,ZHUZIHU,9.3,6.9,8.4
2023-02-26,2023,2,26,466930,竹子湖,ZHUZIHU,8.5,6.5,7.5
2023-02-27,2023,2,27,466930,竹子湖,ZHUZIHU,15.1,8.2,11.9
2023-02-28,2023,2,28,466930,竹子湖,ZHUZIHU,21.3,11.4,15.6
2023-03-01,2023,3,1,466930,竹子湖,ZHUZIHU,18.0,11.5,13.7
2023-03-02,2023,3,2,466930,竹子湖,ZHUZIHU,13.6,8.8,10.6
2023-03-03,2023,3,3,466930,竹子湖,ZHUZIHU,14.8,8.3,11.2
2023-03-04,2023,3,4,466930,竹子湖,ZHUZIHU,15.1,10.5,12.2
2023-03-05,2023,3,5,466930,竹子湖,ZHUZIHU,16.3,10.3,12.4
2023-03-06,2023,3,6,466930,竹子湖,ZHUZIHU,17.9,9.1,13.2
2023-03-07,2023,3,7,466930,竹子湖,ZHUZIHU,20.9,10.9,14.7
2023-03-08,2023,3,8,466930,竹子湖,ZHUZIHU,21.7,11.5,15.6
2023-03-09,2023,3,9,466930,竹子湖,ZHUZIHU,21.4,13.2,15.9
2023-03-10,2023,3,10,466930,竹子湖,ZHUZIHU,20.8,13.7,16.5
2023-03-11,2023,3,11,466930,竹子湖,ZHUZIHU,23.9,14.7,17.8
2023-03-12,2023,3,12,466930,竹子湖,ZHUZIHU,22.0,8.4,15.0
2023-03-13,2023,3,13,466930,竹子湖,ZHUZIHU,10.0,7.5,8.9
2023-03-14,2023,3,14,466930,竹子湖,ZHUZIHU,18.3,9.9,13.9
2023-03-15,2023,3,15,466930,竹子湖,ZHUZIHU,22.2,12.6,16.8
2023-03-16,2023,3,16,466930,竹子湖,ZHUZIHU,21.9,15.5,17.9
2023-03-17,2023,3,17,466930,竹子湖,ZHUZIHU,22.3,14.7,17.8
2023-03-18,2023,3,18,466930,竹子湖,ZHUZIHU,16.2,12.8,13.8
2023-03-19,2023,3,19,466930,竹子湖,ZHUZIHU,19.1,14.0,16.3
2023-03-20,2023,3,20,466930,竹子湖,ZHUZIHU,21.6,15.2,18.1
2023-03-21,2023,3,21,466930,竹子湖,ZHUZIHU,23.9,17.1,20.1
2023-03-22,2023,3,22,466930,竹子湖,ZHUZIHU,27.2,19.0,21.8
2023-03-23,2023,3,23,466930,竹子湖,ZHUZIHU,28.0,17.4,20.8
2023-03-24,2023,3,24,466930,竹子湖,ZHUZIHU,21.2,16.5,17.8
2023-03-25,2023,3,25,466930,竹子湖,ZHUZIHU,21.5,13.5,16.6
2023-03-26,2023,3,26,466930,竹子湖,ZHUZIHU,14.8,11.2,12.5
2023-03-27,2023,3,27,466930,竹子湖,ZHUZIHU,14.9,10.8,12.5
2023-03-28,2023,3,28,466930,竹子湖,ZHUZIHU,16.1,11.2,14.3
2023-03-29,2023,3,29,466930,竹子湖,ZHUZIHU,20.3,16.1,17.3
2023-03-30,2023,3,30,466930,竹子湖,ZHUZIHU,18.9,13.4,15.2
2023-03-31,2023,3,31,466930,竹子湖,ZHUZIHU,16.4,12.6,14.0
2023-04-01,2023,4,1,466930,竹子湖,ZHUZIHU,16.2,13.4,15.1
2023-04-02,2023,4,2,466930,竹子湖,ZHUZIHU,20.8,14.8,16.4
2023-04-03,2023,4,3,466930,竹子湖,ZHUZIHU,23.8,14.9,18.3
2023-04-04,2023,4,4,466930,竹子湖,ZHUZIHU,23.4,16.0,18.7
2023-04-05,2023,4,5,466930,竹子湖,ZHUZIHU,25.1,16.4,19.1
2023-04-06,2023,4,6,466930,竹子湖,ZHUZIHU,21.9,16.7,19.2
2023-04-07,2023,4,7,466930,竹子湖,ZHUZIHU,19.5,11.4,12.7
2023-04-08,2023,4,8,466930,竹子湖,ZHUZIHU,14.3,11.1,12.2
2023-04-09,2023,4,9,466930,竹子湖,ZHUZIHU,17.7,11.2,14.2
2023-04-10,2023,4,10,466930,竹子湖,ZHUZIHU,22.7,13.9,17.0
2023-04-11,2023,4,11,466930,竹子湖,ZHUZIHU,25.6,15.6,19.0
2023-04-12,2023,4,12,466930,竹子湖,ZHUZIHU,23.2,16.8,18.8
2023-04-13,2023,4,13,466930,竹子湖,ZHUZIHU,25.6,18.8,20.9
2023-04-14,2023,4,14,466930,竹子湖,ZHUZIHU,25.9,18.3,21.3
2023-04-15,2023,4,15,466930,竹子湖,ZHUZIHU,21.8,15.6,18.7
2023-04-16,2023,4,16,466930,竹子湖,ZHUZIHU,27.0,16.1,21.0
2023-04-17,2023,4,17,466930,竹子湖,ZHUZIHU,26.6,17.6,21.2
2023-04-18,2023,4,18,466930,竹子湖,ZHUZIHU,28.3,18.2,21.9
2023-04-19,2023,4,19,466930,竹子湖,ZHUZIHU,25.7,18.9,21.6
2023-04-20,2023,4,20,466930,竹子湖,ZHUZIHU,21.3,18.6,19.5
2023-04-21,2023,4,21,466930,竹子湖,ZHUZIHU,19.5,15.6,17.1
2023-04-22,2023,4,22,466930,竹子湖,ZHUZIHU,18.4,14.7,16.6
2023-04-23,2023,4,23,466930,竹子湖,ZHUZIHU,22.5,16.0,18.8
2023-04-24,2023,4,24,466930,竹子湖,ZHUZIHU,18.8,15.0,17.2
2023-04-25,2023,4,25,466930,竹子湖,ZHUZIHU,17.7,14.6,15.9
2023-04-26,2023,4,26,466930,竹子湖,ZHUZIHU,15.4,13.0,13.8
2023-04-27,2023,4,27,466930,竹子湖,ZHUZIHU,21.9,13.8,17.7
2023-04-28,2023,4,28,466930,竹子湖,ZHUZIHU,26.3,17.5,21.0
2023-04-29,2023,4,29,466930,竹子湖,ZHUZIHU,26.5,17.9,21.7
2023-04-30,2023,4,30,466930,竹子湖,ZHUZIHU,21.5,14.9,16.3
2023-05-01,2023,5,1,466930,竹子湖,ZHUZIHU,19.7,14.0,17.1
2023-05-02,2023,5,2,466930,竹子湖,ZHUZIHU,27.1,18.0,22.0
2023-05-03,2023,5,3,466930,竹子湖,ZHUZIHU,28.8,20.3,23.3
2023-05-04,2023,5,4,466930,竹子湖,ZHUZIHU,27.4,21.0,23.3
2023-05-05,2023,5,5,466930,竹子湖,ZHUZIHU,28.8,21.5,24.0
2023-05-06,2023,5,6,466930,竹子湖,ZHUZIHU,28.4,21.0,24.0
2023-05-07,2023,5,7,466930,竹子湖,ZHUZIHU,25.4,15.1,19.8
2023-05-08,2023,5,8,466930,竹子湖,ZHUZIHU,16.6,14.4,15.3
2023-05-09,2023,5,9,466930,竹子湖,ZHUZIHU,17.3,14.0,15.0
2023-05-10,2023,5,10,466930,竹子湖,ZHUZIHU,21.4,13.3,17.3
2023-05-11,2023,5,11,466930,竹子湖,ZHUZIHU,22.7,17.3,19.4
2023-05-12,2023,5,12,466930,竹子湖,ZHUZIHU,24.2,17.4,20.0
2023-05-13,2023,5,13,466930,竹子湖,ZHUZIHU,19.2,16.5,18.0
2023-05-14,2023,5,14,466930,竹子湖,ZHUZIHU,21.9,16.3,18.4
2023-05-15,2023,5,15,466930,竹子湖,ZHUZIHU,25.0,16.5,20.3
2023-05-16,2023,5,16,466930,竹子湖,ZHUZIHU,27.1,18.1,21.6
2023-05-17,2023,5,17,466930,竹子湖,ZHUZIHU,28.3,19.3,23.2
2023-05-18,2023,5,18,466930,竹子湖,ZHUZIHU,28.1,22.1,24.8
2023-05-19,2023,5,19,466930,竹子湖,ZHUZIHU,24.2,19.8,21.1
2023-05-20,2023,5,20,466930,竹子湖,ZHUZIHU,22.3,20.0,21.2
2023-05-21,2023,5,21,466930,竹子湖,ZHUZIHU,27.2,21.7,23.1
2023-05-22,2023,5,22,466930,竹子湖,ZHUZIHU,27.5,16.7,23.7
2023-05-23,2023,5,23,466930,竹子湖,ZHUZIHU,18.3,14.9,16.5
2023-05-24,2023,5,24,466930,竹子湖,ZHUZIHU,22.2,15.4,19.5
2023-05-25,2023,5,25,466930,竹子湖,ZHUZIHU,24.5,19.7,21.4
2023-05-26,2023,5,26,466930,竹子湖,ZHUZIHU,29.9,20.1,23.3
2023-05-27,2023,5,27,466930,竹子湖,ZHUZIHU,28.0,20.0,22.7
2023-05-28,2023,5,28,466930,竹子湖,ZHUZIHU,29.1,21.0,24.0
2023-05-29,2023,5,29,466930,竹子湖,ZHUZIHU,27.3,22.1,23.8
2023-05-30,2023,5,30,466930,竹子湖,ZHUZIHU,23.8,22.4,23.0
2023-05-31,2023,5,31,466930,竹子湖,ZHUZIHU,23.1,21.4,22.7
2023-06-01,2023,6,1,466930,竹子湖,ZHUZIHU,23.3,21.5,22.2
2023-06-02,2023,6,2,466930,竹子湖,ZHUZIHU,28.0,21.1,24.2
2023-06-03,2023,6,3,466930,竹子湖,ZHUZIHU,27.7,22.8,24.3
2023-06-04,2023,6,4,466930,竹子湖,ZHUZIHU,27.3,22.0,24.0
2023-06-05,2023,6,5,466930,竹子湖,ZHUZIHU,28.9,21.1,24.3
2023-06-06,2023,6,6,466930,竹子湖,ZHUZIHU,28.3,22.1,24.8
2023-06-07,2023,6,7,466930,竹子湖,ZHUZIHU,29.0,22.5,24.8
2023-06-08,2023,6,8,466930,竹子湖,ZHUZIHU,27.5,22.9,24.8
2023-06-09,2023,6,9,466930,竹子湖,ZHUZIHU,27.5,22.5,24.2
2023-06-10,2023,6,10,466930,竹子湖,ZHUZIHU,27.7,21.0,23.5
2023-06-11,2023,6,11,466930,竹子湖,ZHUZIHU,24.8,21.0,22.5
2023-06-12,2023,6,12,466930,竹子湖,ZHUZIHU,23.9,20.6,22.2
2023-06-13,2023,6,13,466930,竹子湖,ZHUZIHU,27.7,20.2,23.6
2023-06-14,2023,6,14,466930,竹子湖,ZHUZIHU,27.0,20.8,23.4
2023-06-15,2023,6,15,466930,竹子湖,ZHUZIHU,23.5,20.3,21.4
2023-06-16,2023,6,16,466930,竹子湖,ZHUZIHU,27.1,21.6,23.2
2023-06-17,2023,6,17,466930,竹子湖,ZHUZIHU,26.7,22.5,23.9
2023-06-18,2023,6,18,466930,竹子湖,ZHUZIHU,27.5,22.4,24.9
2023-06-19,2023,6,19,466930,竹子湖,ZHUZIHU,26.8,22.9,24.7
2023-06-20,2023,6,20,466930,竹子湖,ZHUZIHU,30.3,23.6,26.0
2023-06-21,2023,6,21,466930,竹子湖,ZHUZIHU,29.0,23.6,25.7
2023-06-22,2023,6,22,466930,竹子湖,ZHUZIHU,28.0,23.3,24.8
2023-06-23,2023,6,23,466930,竹子湖,ZHUZIHU,31.1,22.3,24.3
2023-06-24,2023,6,24,466930,竹子湖,ZHUZIHU,28.8,21.3,23.9
2023-06-25,2023,6,25,466930,竹子湖,ZHUZIHU,28.0,20.2,23.8
2023-06-26,2023,6,26,466930,竹子湖,ZHUZIHU,30.2,22.2,25.2
2023-06-27,2023,6,27,466930,竹子湖,ZHUZIHU,29.8,22.2,25.0
2023-06-28,2023,6,28,466930,竹子湖,ZHUZIHU,28.1,21.9,24.7
2023-06-29,2023,6,29,466930,竹子湖,ZHUZIHU,29.4,22.9,25.1
2023-06-30,2023,6,30,466930,竹子湖,ZHUZIHU,28.2,21.5,24.0
2023-07-01,2023,7,1,466930,竹子湖,ZHUZIHU,28.1,22.2,24.5
2023-07-02,2023,7,2,466930,竹子湖,ZHUZIHU,28.5,22.7,24.4
2023-07-03,2023,7,3,466930,竹子湖,ZHUZIHU,29.1,22.8,25.2
2023-07-04,2023,7,4,466930,竹子湖,ZHUZIHU,29.3,23.3,25.6
2023-07-05,2023,7,5,466930,竹子湖,ZHUZIHU,29.9,24.3,27.1
2023-07-06,2023,7,6,466930,竹子湖,ZHUZIHU,30.6,24.1,26.6
2023-07-07,2023,7,7,466930,竹子湖,ZHUZIHU,30.7,23.5,26.8
2023-07-08,2023,7,8,466930,竹子湖,ZHUZIHU,31.2,24.7,27.1
2023-07-09,2023,7,9,466930,竹子湖,ZHUZIHU,29.3,23.6,26.3
2023-07-10,2023,7,10,466930,竹子湖,ZHUZIHU,30.5,23.4,25.9
2023-07-11,2023,7,11,466930,竹子湖,ZHUZIHU,30.2,23.1,25.1
2023-07-12,2023,7,12,466930,竹子湖,ZHUZIHU,29.3,22.6,25.3
2023-07-13,2023,7,13,466930,竹子湖,ZHUZIHU,29.4,22.3,25.1
2023-07-14,2023,7,14,466930,竹子湖,ZHUZIHU,29.8,22.2,25.9
2023-07-15,2023,7,15,466930,竹子湖,ZHUZIHU,31.6,24.0,26.3
2023-07-16,2023,7,16,466930,竹子湖,ZHUZIHU,29.7,23.2,26.2
2023-07-17,2023,7,17,466930,竹子湖,ZHUZIHU,30.1,22.7,25.8
2023-07-18,2023,7,18,466930,竹子湖,ZHUZIHU,27.8,22.4,24.1
2023-07-19,2023,7,19,466930,竹子湖,ZHUZIHU,29.2,21.6,24.5
2023-07-20,2023,7,20,466930,竹子湖,ZHUZIHU,28.9,22.6,24.4
