date,year,month,day,rest stop,revenue
2023-03-22,2023,3,22,東山,649994
2023-03-23,2023,3,23,東山,664341
2023-03-24,2023,3,24,東山,813240
2023-03-25,2023,3,25,東山,1241634
2023-03-26,2023,3,26,東山,1782516
2023-03-27,2023,3,27,東山,828674
2023-03-28,2023,3,28,東山,689882
2023-03-29,2023,3,29,東山,820112
2023-03-30,2023,3,30,東山,674963
2023-03-31,2023,3,31,東山,1033506
2023-04-01,2023,4,1,東山,2465024
2023-04-02,2023,4,2,東山,2787627
2023-04-03,2023,4,3,東山,2872783
2023-04-04,2023,4,4,東山,2592617
2023-04-05,2023,4,5,東山,1835584
2023-04-06,2023,4,6,東山,1064005
2023-04-07,2023,4,7,東山,777338
2023-04-08,2023,4,8,東山,1356221
2023-04-09,2023,4,9,東山,1654036
2023-04-10,2023,4,10,東山,804720
2023-04-11,2023,4,11,東山,674875
2023-04-12,2023,4,12,東山,615878
2023-04-13,2023,4,13,東山,616026
2023-04-14,2023,4,14,東山,816958
2023-04-15,2023,4,15,東山,1404595
2023-04-16,2023,4,16,東山,1716261
2023-04-17,2023,4,17,東山,876974
2023-04-18,2023,4,18,東山,637669
2023-04-19,2023,4,19,東山,625668
2023-04-20,2023,4,20,東山,635366
2023-04-21,2023,4,21,東山,804612
2023-04-22,2023,4,22,東山,1530962
2023-04-23,2023,4,23,東山,1741535
2023-04-24,2023,4,24,東山,872451
2023-04-25,2023,4,25,東山,666563
2023-04-26,2023,4,26,東山,631810
2023-04-27,2023,4,27,東山,856856
2023-04-28,2023,4,28,東山,850005
2023-04-29,2023,4,29,東山,1841443
2023-04-30,2023,4,30,東山,2468682
2023-05-01,2023,5,1,東山,1389152
2023-05-02,2023,5,2,東山,736109
2023-05-03,2023,5,3,東山,539306
2023-05-04,2023,5,4,東山,581940
2023-05-05,2023,5,5,東山,728729
2023-05-06,2023,5,6,東山,1376029
2023-05-07,2023,5,7,東山,1547558
2023-05-08,2023,5,8,東山,813371
2023-05-09,2023,5,9,東山,648012
2023-05-10,2023,5,10,東山,559383
2023-05-11,2023,5,11,東山,615776
2023-05-12,2023,5,12,東山,831833
2023-05-13,2023,5,13,東山,1568160
2023-05-14,2023,5,14,東山,1662815
2023-05-15,2023,5,15,東山,872852
2023-05-16,2023,5,16,東山,597568
2023-05-17,2023,5,17,東山,717771
2023-05-18,2023,5,18,東山,593620
2023-05-19,2023,5,19,東山,888608
2023-05-20,2023,5,20,東山,1424841
2023-05-21,2023,5,21,東山,1850897
2023-05-22,2023,5,22,東山,983880
2023-05-23,2023,5,23,東山,628249
2023-05-24,2023,5,24,東山,671503
2023-05-25,2023,5,25,東山,644641
2023-05-26,2023,5,26,東山,951119
2023-05-27,2023,5,27,東山,1532270
2023-05-28,2023,5,28,東山,1779492
2023-05-29,2023,5,29,東山,803357
2023-05-30,2023,5,30,東山,606918
2023-05-31,2023,5,31,東山,547749
2023-06-01,2023,6,1,東山,536560
2023-06-02,2023,6,2,東山,723741
2023-06-03,2023,6,3,東山,1405182
2023-06-04,2023,6,4,東山,1674879
2023-06-05,2023,6,5,東山,795922
2023-06-06,2023,6,6,東山,671278
2023-06-07,2023,6,7,東山,603092
2023-06-08,2023,6,8,東山,608691
2023-06-09,2023,6,9,東山,784491
2023-06-10,2023,6,10,東山,1409193
2023-06-11,2023,6,11,東山,1663620
2023-06-12,2023,6,12,東山,846366
2023-06-13,2023,6,13,東山,630580
2023-06-14,2023,6,14,東山,617632
2023-06-15,2023,6,15,東山,656743
2023-06-16,2023,6,16,東山,843969
2023-06-17,2023,6,17,東山,1265190
2023-06-18,2023,6,18,東山,1540023
2023-06-19,2023,6,19,東山,889166
2023-06-20,2023,6,20,東山,759048
2023-06-21,2023,6,21,東山,1084246
2023-06-22,2023,6,22,東山,2431021
2023-06-23,2023,6,23,東山,2329893
2023-06-24,2023,6,24,東山,2546759
2023-06-25,2023,6,25,東山,2263103
2023-06-26,2023,6,26,東山,1070930
2023-06-27,2023,6,27,東山,998651
2023-06-28,2023,6,28,東山,740573
2023-06-29,2023,6,29,東山,839862
2023-06-30,2023,6,30,東山,1194863
2023-07-01,2023,7,1,東山,1544721
2023-07-02,2023,7,2,東山,1972144
2023-07-03,2023,7,3,東山,1133075
2023-07-04,2023,7,4,東山,909404
2023-07-05,2023,7,5,東山,877929
2023-07-06,2023,7,6,東山,916349
2023-07-07,2023,7,7,東山,1101355
2023-07-08,2023,7,8,東山,1740202
2023-07-09,2023,7,9,東山,2107567
2023-07-10,2023,7,10,東山,1151619
2023-07-11,2023,7,11,東山,911862
2023-07-12,2023,7,12,東山,891726
2023-07-13,2023,7,13,東山,1015850
2023-07-14,2023,7,14,東山,1069799
2023-07-15,2023,7,15,東山,1860535
2023-07-16,2023,7,16,東山,2046678
2023-07-17,2023,7,17,東山,1142012
2023-07-18,2023,7,18,東山,910363
2023-07-19,2023,7,19,東山,767006
2023-07-20,2023,7,20,東山,884781
2023-07-21,2023,7,21,東山,1187613
2023-07-22,2023,7,22,東山,1776537
2023-07-23,2023,7,23,東山,2046687
2023-07-24,2023,7,24,東山,1208322
2023-07-25,2023,7,25,東山,1114220
2023-07-26,2023,7,26,東山,932338
2023-07-27,2023,7,27,東山,476989
2023-07-28,2023,7,28,東山,600635
2023-07-29,2023,7,29,東山,1492561
2023-07-30,2023,7,30,東山,1841389
2023-07-31,2023,7,31,東山,1172607
2023-08-01,2023,8,1,東山,819259
2023-08-02,2023,8,2,東山,759452
2023-08-03,2023,8,3,東山,834493
2023-08-04,2023,8,4,東山,1084201
2023-08-05,2023,8,5,東山,1669188
2023-08-06,2023,8,6,東山,1987373
2023-08-07,2023,8,7,東山,1117662
2023-08-08,2023,8,8,東山,870804
2023-08-09,2023,8,9,東山,893643
2023-08-10,2023,8,10,東山,829672
2023-08-11,2023,8,11,東山,1171774
2023-08-12,2023,8,12,東山,2007451
2023-08-13,2023,8,13,東山,2226760
2023-08-14,2023,8,14,東山,1411896
2023-08-15,2023,8,15,東山,1104652
2023-08-16,2023,8,16,東山,753028
2023-08-17,2023,8,17,東山,931310
2023-08-18,2023,8,18,東山,1233347
2023-08-19,2023,8,19,東山,1702994
2023-08-20,2023,8,20,東山,2052278
2023-08-21,2023,8,21,東山,1261861
2023-08-22,2023,8,22,東山,1212449
2023-08-23,2023,8,23,東山,933521
2023-08-24,2023,8,24,東山,995424
2023-08-25,2023,8,25,東山,1127500
2023-08-26,2023,8,26,東山,1747861
2023-08-27,2023,8,27,東山,1956933
2023-08-28,2023,8,28,東山,1117932
2023-08-29,2023,8,29,東山,916024
2023-08-30,2023,8,30,東山,529574
2023-08-31,2023,8,31,東山,650026
2023-09-01,2023,9,1,東山,681782
2023-09-02,2023,9,2,東山,1482572
2023-09-03,2023,9,3,東山,1137155
2023-09-04,2023,9,4,東山,521205
2023-09-05,2023,9,5,東山,563103
2023-09-06,2023,9,6,東山,603449
2023-09-07,2023,9,7,東山,618029
2023-09-08,2023,9,8,東山,899897
2023-09-09,2023,9,9,東山,1608644
2023-09-10,2023,9,10,東山,1798796
2023-09-11,2023,9,11,東山,818440
2023-09-12,2023,9,12,東山,599002
2023-09-13,2023,9,13,東山,598152
2023-09-14,2023,9,14,東山,685834
2023-09-15,2023,9,15,東山,916922
2023-09-16,2023,9,16,東山,1739532
2023-09-17,2023,9,17,東山,1989258
2023-09-18,2023,9,18,東山,986117
2023-09-19,2023,9,19,東山,816934
2023-09-20,2023,9,20,東山,748099
2023-09-21,2023,9,21,東山,789633
2023-09-22,2023,9,22,東山,988760
2023-09-23,2023,9,23,東山,1250756
2023-09-24,2023,9,24,東山,1709163
2023-09-25,2023,9,25,東山,990139
2023-09-26,2023,9,26,東山,763036
2023-09-27,2023,9,27,東山,746798
2023-09-28,2023,9,28,東山,1080944
2023-09-29,2023,9,29,東山,2223521
2023-09-30,2023,9,30,東山,1815440
2023-10-01,2023,10,1,東山,2175507
2023-10-02,2023,10,2,東山,968115
2023-10-03,2023,10,3,東山,629375
2023-10-04,2023,10,4,東山,548863
2023-10-05,2023,10,5,東山,310886
2023-10-06,2023,10,6,東山,818328
2023-10-07,2023,10,7,東山,2093423
2023-10-08,2023,10,8,東山,2444212
2023-10-09,2023,10,9,東山,2518916
2023-10-10,2023,10,10,東山,1935592
2023-10-11,2023,10,11,東山,825719
2023-10-12,2023,10,12,東山,602916
2023-10-13,2023,10,13,東山,813015
2023-10-14,2023,10,14,東山,1454884
2023-10-15,2023,10,15,東山,1791843
2023-10-16,2023,10,16,東山,837534
2023-10-17,2023,10,17,東山,685040
2023-10-18,2023,10,18,東山,690160
2023-10-19,2023,10,19,東山,657642
2023-10-20,2023,10,20,東山,849567
2023-10-21,2023,10,21,東山,1656155
2023-10-22,2023,10,22,東山,1844347
2023-10-23,2023,10,23,東山,1037057
2023-10-24,2023,10,24,東山,701211
2023-10-25,2023,10,25,東山,748384
2023-10-26,2023,10,26,東山,656424
2023-10-27,2023,10,27,東山,967879
2023-10-28,2023,10,28,東山,1554319
2023-10-29,2023,10,29,東山,1721737
2023-10-30,2023,10,30,東山,1024466
2023-10-31,2023,10,31,東山,733918
2023-11-01,2023,11,1,東山,609241
2023-11-02,2023,11,2,東山,645449
2023-11-03,2023,11,3,東山,881267
2023-11-04,2023,11,4,東山,1613665
2023-11-05,2023,11,5,東山,2016175
2023-11-06,2023,11,6,東山,977720
2023-11-07,2023,11,7,東山,660942
2023-11-08,2023,11,8,東山,635625
2023-11-09,2023,11,9,東山,704290
2023-11-10,2023,11,10,東山,916073
2023-11-11,2023,11,11,東山,1879392
2023-11-12,2023,11,12,東山,2188913
2023-11-13,2023,11,13,東山,1018377
2023-11-14,2023,11,14,東山,736633
2023-11-15,2023,11,15,東山,697622
2023-11-16,2023,11,16,東山,737695
2023-11-17,2023,11,17,東山,1046545
2023-11-18,2023,11,18,東山,1794099
2023-11-19,2023,11,19,東山,2011870
2023-11-20,2023,11,20,東山,1130531
2023-11-21,2023,11,21,東山,726861
2023-11-22,2023,11,22,東山,702896
2023-11-23,2023,11,23,東山,683707
2023-11-24,2023,11,24,東山,1046261
2023-11-25,2023,11,25,東山,1752898
2023-11-26,2023,11,26,東山,2001438
2023-11-27,2023,11,27,東山,1045080
2023-11-28,2023,11,28,東山,708592
2023-11-29,2023,11,29,東山,663124
2023-11-30,2023,11,30,東山,804328
2023-12-01,2023,12,1,東山,964338
2023-12-02,2023,12,2,東山,1700883
2023-12-03,2023,12,3,東山,2027460
2023-12-04,2023,12,4,東山,994214
2023-12-05,2023,12,5,東山,693266
2023-12-06,2023,12,6,東山,663313
2023-12-07,2023,12,7,東山,767805
2023-12-08,2023,12,8,東山,948988
2023-12-09,2023,12,9,東山,1750334
2023-12-10,2023,12,10,東山,2124556
2023-12-11,2023,12,11,東山,1101796
2023-12-12,2023,12,12,東山,809859
2023-12-13,2023,12,13,東山,640009
2023-12-14,2023,12,14,東山,657076
2023-12-15,2023,12,15,東山,992832
2023-12-16,2023,12,16,東山,1689742
2023-12-17,2023,12,17,東山,2062564
2023-12-18,2023,12,18,東山,1028968
2023-12-19,2023,12,19,東山,704103
2023-12-20,2023,12,20,東山,645133
2023-12-21,2023,12,21,東山,675177
2023-12-22,2023,12,22,東山,917351
2023-12-23,2023,12,23,東山,1621893
2023-12-24,2023,12,24,東山,2056452
2023-12-25,2023,12,25,東山,982391
2023-12-26,2023,12,26,東山,717206
2023-12-27,2023,12,27,東山,877953
2023-12-28,2023,12,28,東山,759520
2023-12-29,2023,12,29,東山,1137304
2023-12-30,2023,12,30,東山,2353420
2023-12-31,2023,12,31,東山,2551799
2023-01-01,2023,1,1,關廟,416086
2023-01-02,2023,1,2,關廟,608972
2023-01-03,2023,1,3,關廟,354443
2023-01-04,2023,1,4,關廟,182471
2023-01-05,2023,1,5,關廟,159489
2023-01-06,2023,1,6,關廟,188648
2023-01-07,2023,1,7,關廟,232081
2023-01-08,2023,1,8,關廟,303528
2023-01-09,2023,1,9,關廟,286466
2023-01-10,2023,1,10,關廟,187519
2023-01-11,2023,1,11,關廟,190571
2023-01-12,2023,1,12,關廟,199866
2023-01-13,2023,1,13,關廟,273808
2023-01-14,2023,1,14,關廟,421501
2023-01-15,2023,1,15,關廟,355947
2023-01-16,2023,1,16,關廟,347472
2023-01-17,2023,1,17,關廟,242564
2023-01-18,2023,1,18,關廟,320598
2023-01-19,2023,1,19,關廟,286404
2023-01-20,2023,1,20,關廟,469166
2023-01-21,2023,1,21,關廟,500599
2023-01-22,2023,1,22,關廟,1078981
2023-01-23,2023,1,23,關廟,1369636
2023-01-24,2023,1,24,關廟,1465078
2023-01-25,2023,1,25,關廟,1669991
2023-01-26,2023,1,26,關廟,1486450
2023-01-27,2023,1,27,關廟,1277526
2023-01-28,2023,1,28,關廟,871021
2023-01-29,2023,1,29,關廟,641430
2023-01-30,2023,1,30,關廟,429022
2023-01-31,2023,1,31,關廟,382065
2023-02-01,2023,2,1,關廟,239768
2023-02-02,2023,2,2,關廟,281531
2023-02-03,2023,2,3,關廟,362139
2023-02-04,2023,2,4,關廟,353425
2023-02-05,2023,2,5,關廟,430304
2023-02-06,2023,2,6,關廟,390240
2023-02-07,2023,2,7,關廟,327695
2023-02-08,2023,2,8,關廟,307696
2023-02-09,2023,2,9,關廟,293232
2023-02-10,2023,2,10,關廟,302254
2023-02-11,2023,2,11,關廟,498840
2023-02-12,2023,2,12,關廟,496692
2023-02-13,2023,2,13,關廟,398401
2023-02-14,2023,2,14,關廟,211113
2023-02-15,2023,2,15,關廟,207970
2023-02-16,2023,2,16,關廟,207461
2023-02-17,2023,2,17,關廟,204509
2023-02-18,2023,2,18,關廟,312179
2023-02-19,2023,2,19,關廟,393663
2023-02-20,2023,2,20,關廟,294020
2023-02-21,2023,2,21,關廟,213009
2023-02-22,2023,2,22,關廟,216443
2023-02-23,2023,2,23,關廟,189752
2023-02-24,2023,2,24,關廟,253544
2023-02-25,2023,2,25,關廟,748986
2023-02-26,2023,2,26,關廟,783291
2023-02-27,2023,2,27,關廟,865301
2023-02-28,2023,2,28,關廟,837640
2023-03-01,2023,3,1,關廟,102523
2023-03-02,2023,3,2,關廟,202805
2023-03-03,2023,3,3,關廟,189867
2023-03-04,2023,3,4,關廟,321668
2023-03-05,2023,3,5,關廟,358982
2023-03-06,2023,3,6,關廟,316349
2023-03-07,2023,3,7,關廟,199173
2023-03-08,2023,3,8,關廟,202180
2023-03-09,2023,3,9,關廟,189969
2023-03-10,2023,3,10,關廟,240425
2023-03-11,2023,3,11,關廟,381187
2023-03-12,2023,3,12,關廟,446592
2023-03-13,2023,3,13,關廟,362180
2023-03-14,2023,3,14,關廟,210518
2023-03-15,2023,3,15,關廟,209358
2023-03-16,2023,3,16,關廟,191591
2023-03-17,2023,3,17,關廟,244375
2023-03-18,2023,3,18,關廟,466367
2023-03-19,2023,3,19,關廟,502040
2023-03-20,2023,3,20,關廟,423169
2023-03-21,2023,3,21,關廟,237765
2023-03-22,2023,3,22,關廟,200951
2023-03-23,2023,3,23,關廟,222340
2023-03-24,2023,3,24,關廟,239437
2023-03-25,2023,3,25,關廟,312970
2023-03-26,2023,3,26,關廟,462662
2023-03-27,2023,3,27,關廟,330076
2023-03-28,2023,3,28,關廟,240029
2023-03-29,2023,3,29,關廟,217921
2023-03-30,2023,3,30,關廟,203739
2023-03-31,2023,3,31,關廟,338914
2023-04-01,2023,4,1,關廟,769950
2023-04-02,2023,4,2,關廟,874459
2023-04-03,2023,4,3,關廟,932351
2023-04-04,2023,4,4,關廟,942210
2023-04-05,2023,4,5,關廟,712535
2023-04-06,2023,4,6,關廟,421809
2023-04-07,2023,4,7,關廟,290967
2023-04-08,2023,4,8,關廟,365723
2023-04-09,2023,4,9,關廟,415254
2023-04-10,2023,4,10,關廟,336068
2023-04-11,2023,4,11,關廟,209520
2023-04-12,2023,4,12,關廟,235491
2023-04-13,2023,4,13,關廟,242651
2023-04-14,2023,4,14,關廟,242405
2023-04-15,2023,4,15,關廟,434454
2023-04-16,2023,4,16,關廟,418605
2023-04-17,2023,4,17,關廟,373065
2023-04-18,2023,4,18,關廟,239643
2023-04-19,2023,4,19,關廟,224507
2023-04-20,2023,4,20,關廟,226115
2023-04-21,2023,4,21,關廟,346194
2023-04-22,2023,4,22,關廟,484976
2023-04-23,2023,4,23,關廟,489167
2023-04-24,2023,4,24,關廟,445402
2023-04-25,2023,4,25,關廟,245762
2023-04-26,2023,4,26,關廟,294554
2023-04-27,2023,4,27,關廟,245522
2023-04-28,2023,4,28,關廟,291234
2023-04-29,2023,4,29,關廟,591458
2023-04-30,2023,4,30,關廟,883346
2023-05-01,2023,5,1,關廟,334194
2023-05-02,2023,5,2,關廟,335200
2023-05-03,2023,5,3,關廟,247593
2023-05-04,2023,5,4,關廟,214287
2023-05-05,2023,5,5,關廟,281827
2023-05-06,2023,5,6,關廟,484421
2023-05-07,2023,5,7,關廟,501966
2023-05-08,2023,5,8,關廟,410025
2023-05-09,2023,5,9,關廟,229733
2023-05-10,2023,5,10,關廟,224997
2023-05-11,2023,5,11,關廟,240503
2023-05-12,2023,5,12,關廟,268618
2023-05-13,2023,5,13,關廟,449119
2023-05-14,2023,5,14,關廟,446950
2023-05-15,2023,5,15,關廟,348077
2023-05-16,2023,5,16,關廟,229851
2023-05-17,2023,5,17,關廟,216717
2023-05-18,2023,5,18,關廟,243330
2023-05-19,2023,5,19,關廟,297606
2023-05-20,2023,5,20,關廟,500653
2023-05-21,2023,5,21,關廟,495823
2023-05-22,2023,5,22,關廟,449215
2023-05-23,2023,5,23,關廟,304519
2023-05-24,2023,5,24,關廟,226087
2023-05-25,2023,5,25,關廟,233489
2023-05-26,2023,5,26,關廟,280515
2023-05-27,2023,5,27,關廟,503977
2023-05-28,2023,5,28,關廟,516406
2023-05-29,2023,5,29,關廟,424494
2023-05-30,2023,5,30,關廟,249340
2023-05-31,2023,5,31,關廟,241342
2023-06-01,2023,6,1,關廟,161633
2023-06-02,2023,6,2,關廟,251966
2023-06-03,2023,6,3,關廟,475661
2023-06-04,2023,6,4,關廟,473681
2023-06-05,2023,6,5,關廟,393562
2023-06-06,2023,6,6,關廟,276165
2023-06-07,2023,6,7,關廟,231611
2023-06-08,2023,6,8,關廟,259719
2023-06-09,2023,6,9,關廟,296639
2023-06-10,2023,6,10,關廟,539367
2023-06-11,2023,6,11,關廟,512722
2023-06-12,2023,6,12,關廟,437943
2023-06-13,2023,6,13,關廟,269663
2023-06-14,2023,6,14,關廟,240504
2023-06-15,2023,6,15,關廟,235760
2023-06-16,2023,6,16,關廟,274941
2023-06-17,2023,6,17,關廟,360228
2023-06-18,2023,6,18,關廟,463519
2023-06-19,2023,6,19,關廟,391156
2023-06-20,2023,6,20,關廟,307471
2023-06-21,2023,6,21,關廟,369727
2023-06-22,2023,6,22,關廟,829105
2023-06-23,2023,6,23,關廟,733393
2023-06-24,2023,6,24,關廟,815536
2023-06-25,2023,6,25,關廟,838154
2023-06-26,2023,6,26,關廟,503328
2023-06-27,2023,6,27,關廟,312139
2023-06-28,2023,6,28,關廟,308034
2023-06-29,2023,6,29,關廟,301906
2023-06-30,2023,6,30,關廟,518483
2023-07-01,2023,7,1,關廟,414741
2023-07-02,2023,7,2,關廟,562764
2023-07-03,2023,7,3,關廟,507752
2023-07-04,2023,7,4,關廟,349625
2023-07-05,2023,7,5,關廟,352050
2023-07-06,2023,7,6,關廟,343029
2023-07-07,2023,7,7,關廟,393606
2023-07-08,2023,7,8,關廟,592469
2023-07-09,2023,7,9,關廟,630453
2023-07-10,2023,7,10,關廟,548625
2023-07-11,2023,7,11,關廟,410350
2023-07-12,2023,7,12,關廟,359025
2023-07-13,2023,7,13,關廟,315495
2023-07-14,2023,7,14,關廟,426364
2023-07-15,2023,7,15,關廟,608061
2023-07-16,2023,7,16,關廟,682694
2023-07-17,2023,7,17,關廟,544259
2023-07-18,2023,7,18,關廟,386384
2023-07-19,2023,7,19,關廟,336134
2023-07-20,2023,7,20,關廟,337538
2023-07-21,2023,7,21,關廟,419176
2023-07-22,2023,7,22,關廟,573609
2023-07-23,2023,7,23,關廟,625788
2023-07-24,2023,7,24,關廟,607573
2023-07-25,2023,7,25,關廟,453674
2023-07-26,2023,7,26,關廟,277114
2023-07-27,2023,7,27,關廟,113251
2023-07-28,2023,7,28,關廟,135149
2023-07-29,2023,7,29,關廟,434938
2023-07-30,2023,7,30,關廟,492262
2023-07-31,2023,7,31,關廟,546066
2023-08-01,2023,8,1,關廟,294363
2023-08-02,2023,8,2,關廟,318652
2023-08-03,2023,8,3,關廟,323725
2023-08-04,2023,8,4,關廟,408736
2023-08-05,2023,8,5,關廟,595191
2023-08-06,2023,8,6,關廟,648826
2023-08-07,2023,8,7,關廟,539863
2023-08-08,2023,8,8,關廟,360949
2023-08-09,2023,8,9,關廟,322978
2023-08-10,2023,8,10,關廟,342266
2023-08-11,2023,8,11,關廟,426070
2023-08-12,2023,8,12,關廟,659096
2023-08-13,2023,8,13,關廟,733351
2023-08-14,2023,8,14,關廟,701868
2023-08-15,2023,8,15,關廟,461453
2023-08-16,2023,8,16,關廟,356321
2023-08-17,2023,8,17,關廟,443486
2023-08-18,2023,8,18,關廟,346203
2023-08-19,2023,8,19,關廟,554232
2023-08-20,2023,8,20,關廟,588918
2023-08-21,2023,8,21,關廟,558977
2023-08-22,2023,8,22,關廟,390830
2023-08-23,2023,8,23,關廟,383655
2023-08-24,2023,8,24,關廟,333825
2023-08-25,2023,8,25,關廟,378659
2023-08-26,2023,8,26,關廟,615494
2023-08-27,2023,8,27,關廟,656299
2023-08-28,2023,8,28,關廟,543066
2023-08-29,2023,8,29,關廟,369799
2023-08-30,2023,8,30,關廟,249873
2023-08-31,2023,8,31,關廟,236801
2023-09-01,2023,9,1,關廟,185992
2023-09-02,2023,9,2,關廟,402580
2023-09-03,2023,9,3,關廟,275637
2023-09-04,2023,9,4,關廟,158240
2023-09-05,2023,9,5,關廟,253170
2023-09-06,2023,9,6,關廟,248009
2023-09-07,2023,9,7,關廟,230315
2023-09-08,2023,9,8,關廟,262036
2023-09-09,2023,9,9,關廟,438568
2023-09-10,2023,9,10,關廟,398414
2023-09-11,2023,9,11,關廟,395481
2023-09-12,2023,9,12,關廟,225750
2023-09-13,2023,9,13,關廟,205203
2023-09-14,2023,9,14,關廟,321472
2023-09-15,2023,9,15,關廟,310033
2023-09-16,2023,9,16,關廟,581229
2023-09-17,2023,9,17,關廟,552421
2023-09-18,2023,9,18,關廟,485602
2023-09-19,2023,9,19,關廟,311753
2023-09-20,2023,9,20,關廟,257857
2023-09-21,2023,9,21,關廟,277417
2023-09-22,2023,9,22,關廟,284188
2023-09-23,2023,9,23,關廟,432668
2023-09-24,2023,9,24,關廟,510467
2023-09-25,2023,9,25,關廟,417569
2023-09-26,2023,9,26,關廟,334178
2023-09-27,2023,9,27,關廟,275128
2023-09-28,2023,9,28,關廟,394845
2023-09-29,2023,9,29,關廟,725775
2023-09-30,2023,9,30,關廟,661411
2023-10-01,2023,10,1,關廟,618537
2023-10-02,2023,10,2,關廟,529465
2023-10-03,2023,10,3,關廟,312483
2023-10-04,2023,10,4,關廟,222000
2023-10-05,2023,10,5,關廟,97604
2023-10-06,2023,10,6,關廟,238282
2023-10-07,2023,10,7,關廟,707111
2023-10-08,2023,10,8,關廟,712979
2023-10-09,2023,10,9,關廟,818291
2023-10-10,2023,10,10,關廟,861738
2023-10-11,2023,10,11,關廟,386721
2023-10-12,2023,10,12,關廟,237864
2023-10-13,2023,10,13,關廟,260533
2023-10-14,2023,10,14,關廟,491334
2023-10-15,2023,10,15,關廟,532809
2023-10-16,2023,10,16,關廟,403305
2023-10-17,2023,10,17,關廟,357502
2023-10-18,2023,10,18,關廟,250252
2023-10-19,2023,10,19,關廟,262467
2023-10-20,2023,10,20,關廟,286393
2023-10-21,2023,10,21,關廟,467085
2023-10-22,2023,10,22,關廟,504611
2023-10-23,2023,10,23,關廟,399872
2023-10-24,2023,10,24,關廟,361435
2023-10-25,2023,10,25,關廟,244148
2023-10-26,2023,10,26,關廟,247276
2023-10-27,2023,10,27,關廟,285089
2023-10-28,2023,10,28,關廟,465336
2023-10-29,2023,10,29,關廟,482423
2023-10-30,2023,10,30,關廟,395803
2023-10-31,2023,10,31,關廟,314222
2023-11-01,2023,11,1,關廟,158008
2023-11-02,2023,11,2,關廟,235427
2023-11-03,2023,11,3,關廟,403529
2023-11-04,2023,11,4,關廟,479798
2023-11-05,2023,11,5,關廟,560511
2023-11-06,2023,11,6,關廟,443129
2023-11-07,2023,11,7,關廟,328918
2023-11-08,2023,11,8,關廟,228763
2023-11-09,2023,11,9,關廟,228568
2023-11-10,2023,11,10,關廟,274806
2023-11-11,2023,11,11,關廟,538999
2023-11-12,2023,11,12,關廟,560469
2023-11-13,2023,11,13,關廟,431231
2023-11-14,2023,11,14,關廟,328492
2023-11-15,2023,11,15,關廟,237103
2023-11-16,2023,11,16,關廟,266523
2023-11-17,2023,11,17,關廟,308618
2023-11-18,2023,11,18,關廟,555739
2023-11-19,2023,11,19,關廟,564802
2023-11-20,2023,11,20,關廟,446553
2023-11-21,2023,11,21,關廟,345113
2023-11-22,2023,11,22,關廟,226208
2023-11-23,2023,11,23,關廟,244662
2023-11-24,2023,11,24,關廟,283290
2023-11-25,2023,11,25,關廟,505260
2023-11-26,2023,11,26,關廟,531466
2023-11-27,2023,11,27,關廟,411158
2023-11-28,2023,11,28,關廟,251282
2023-11-29,2023,11,29,關廟,212554
2023-11-30,2023,11,30,關廟,286726
2023-12-01,2023,12,1,關廟,291734
2023-12-02,2023,12,2,關廟,559977
2023-12-03,2023,12,3,關廟,541604
2023-12-04,2023,12,4,關廟,443378
2023-12-05,2023,12,5,關廟,437451
2023-12-06,2023,12,6,關廟,238615
2023-12-07,2023,12,7,關廟,229753
2023-12-08,2023,12,8,關廟,345442
2023-12-09,2023,12,9,關廟,478311
2023-12-10,2023,12,10,關廟,562769
2023-12-11,2023,12,11,關廟,455254
2023-12-12,2023,12,12,關廟,360715
2023-12-13,2023,12,13,關廟,237288
2023-12-14,2023,12,14,關廟,248084
2023-12-15,2023,12,15,關廟,352189
2023-12-16,2023,12,16,關廟,518870
2023-12-17,2023,12,17,關廟,590806
2023-12-18,2023,12,18,關廟,451940
2023-12-19,2023,12,19,關廟,330995
2023-12-20,2023,12,20,關廟,270006
2023-12-21,2023,12,21,關廟,252905
2023-12-22,2023,12,22,關廟,273728
2023-12-23,2023,12,23,關廟,480104
2023-12-24,2023,12,24,關廟,532026
2023-12-25,2023,12,25,關廟,487202
2023-12-26,2023,12,26,關廟,258028
2023-12-27,2023,12,27,關廟,231956
2023-12-28,2023,12,28,關廟,269369
2023-12-29,2023,12,29,關廟,331580
2023-12-30,2023,12,30,關廟,746186
2023-12-31,2023,12,31,關廟,985419
2023-01-01,2023,1,1,石碇,442051
2023-01-02,2023,1,2,石碇,491908
2023-01-03,2023,1,3,石碇,248457
2023-01-04,2023,1,4,石碇,221492
2023-01-05,2023,1,5,石碇,224392
2023-01-06,2023,1,6,石碇,265501
2023-01-07,2023,1,7,石碇,293937
2023-01-08,2023,1,8,石碇,285526
2023-01-09,2023,1,9,石碇,264057
2023-01-10,2023,1,10,石碇,235856
2023-01-11,2023,1,11,石碇,257342
2023-01-12,2023,1,12,石碇,245102
2023-01-13,2023,1,13,石碇,233320
2023-01-14,2023,1,14,石碇,313113
2023-01-15,2023,1,15,石碇,272742
2023-01-16,2023,1,16,石碇,335432
2023-01-17,2023,1,17,石碇,345755
2023-01-18,2023,1,18,石碇,441362
2023-01-19,2023,1,19,石碇,292853
2023-01-20,2023,1,20,石碇,293912
2023-01-21,2023,1,21,石碇,261043
2023-01-22,2023,1,22,石碇,537787
2023-01-23,2023,1,23,石碇,598262
